# GLoBES neutrino oscillation simulation
# --------------------------------------
#
# Run started on Fri Nov 19 14:30:10 2021
#
# Command line:   ./nu -e KARMEN -f 4 -a PARAM_SCAN -t TH24=1.57 -p DM41,-2.0,2.0,80,LOGSCALE -p s22thmue,-4.01,-0.01,80,LOGSCALE 
#
# NU_RANK and/or NU_SIZE not defined. Assuming no parallelization.
# Using SNU probability engine.
# Using 4 flavor model
# Simulating the following experiments:
#   KARMEN
# Including the following AEDL files:
#
# AEDL variables:
#
# External analysis routines included:
#   KARMEN
#
# True oscillation parameters (only nonzero params shown):
#   TH12 = 0.58678
#   TH13 = 0.149051
#   TH23 = 0.823795
#   DELTA_0 = 4.71239
#   DM21 = 7.4e-05
#   DM31 = 0.002494
#   TH24 = 1.57
# External priors:
#
# Miscellaneous options:
#   Constraint \eps^s = \eps^{d\dag}: NO
#   New reactor fluxes (1101.2663):   YES
#
# Parameter scan:
#         DM41,         -2,          2,    80  0x1
#     s22thmue,      -4.01,      -0.01,    80  0x1
# Marginalizing over:
#   
# Prescan for degeneracy finding:
# Degfinder flags: 0x0
#
# Initializing KARMEN and LSND codes ...
# General parameter scan
#
#                  DM41        s22thmue       chi2_NH          chi2_IH
                   0.75           -3.06       8.2434491       8.2434491
                   0.75           -3.01     8.418109777     8.418109777
                   0.75           -2.96     8.615887126     8.615887126
                   0.75           -2.91      8.84001895      8.84001895
                   0.75           -2.86     9.094227991     9.094227991
                   0.75           -2.81     9.382798166     9.382798166
                   0.75           -2.76     9.710662595     9.710662595
                   0.75           -2.71     10.08350495     10.08350495
                   0.75           -2.66     10.50787582     10.50787582
                   0.75           -2.61     10.99132584     10.99132584
                   0.75           -2.56      11.5425574      11.5425574
                   0.75           -2.51     12.17159696     12.17159696
                   0.75           -2.46     12.88998977     12.88998977
                   0.75           -2.41     13.71101928     13.71101928
                   0.75           -2.36     14.64995298     14.64995298
                   0.75           -2.31     15.72431724     15.72431724
                   0.75           -2.26     16.95420313     16.95420313
                   0.75           -2.21     18.36260602     18.36260602
                   0.75           -2.16     19.97580157     19.97580157
                   0.75           -2.11     21.82376168     21.82376168
                   0.75           -2.06     23.94061408     23.94061408
                   0.75           -2.01     26.36515035     26.36515035
                   0.75           -1.96     29.14138796     29.14138796
                   0.75           -1.91     32.31919298     32.31919298
                   0.75           -1.86     35.95497135     35.95497135
                   0.75           -1.81     40.11243801     40.11243801
                   0.75           -1.76     44.86347453     44.86347453
                   0.75           -1.71     50.28908736     50.28908736
                   0.75           -1.66     56.48048066     56.48048066
                   0.75           -1.61     63.54025886     63.54025886
                   0.75           -1.56     71.58377632     71.58377632
                   0.75           -1.51     80.74065305     80.74065305
                   0.75           -1.46     91.15647744     91.15647744
                   0.75           -1.41     102.9947194     102.9947194
                   0.75           -1.36     116.4388798     116.4388798
                   0.75           -1.31     131.6949049     131.6949049
                   0.75           -1.26     148.9938973     148.9938973
                   0.75           -1.21     168.5951611     168.5951611
                   0.75           -1.16     190.7896181     190.7896181
                   0.75           -1.11      215.903644      215.903644
                   0.75           -1.06     244.3033722     244.3033722
                   0.75           -1.01     276.3995234     276.3995234
